homophily,avg_degree,clustering_coefficient,power_law_exponent,density,triangle_density,node_count,avg_communities_per_node
,4.157894736842105,0.5921052631578947,,0.112375533428165,1.131578947368421,38,1.0
,4.205128205128205,0.5435897435897434,,0.1106612685560054,1.1025641025641026,39,1.0
,3.5,0.8416666666666667,,0.5,1.125,8,1.0
,3.8260869565217392,0.6130434782608695,,0.17391304347826086,1.0869565217391304,23,1.0
,3.857142857142857,0.3416666666666667,,0.09407665505226481,0.6904761904761905,42,1.0
,3.8095238095238093,0.3286848072562359,,0.09291521486643438,0.6428571428571429,42,1.0
,1.1428571428571428,0.0,,0.042328042328042326,0.0,28,1.0
,3.5833333333333335,0.7180555555555556,,0.15579710144927536,1.0416666666666667,24,1.0
,4.166666666666667,0.6077380952380952,,0.18115942028985507,1.2083333333333333,24,1.0
,4.042553191489362,0.41215805471124617,,0.08788159111933395,0.8085106382978723,47,1.0
,4.311111111111111,0.3666666666666668,,0.09797979797979799,0.8666666666666667,45,1.0
,4.222222222222222,0.36000000000000015,,0.09595959595959595,0.8,45,1.0
,4.217391304347826,0.3434782608695653,,0.09371980676328502,0.7608695652173914,46,1.0
,4.318181818181818,0.3466450216450217,,0.10042283298097252,0.8181818181818182,44,1.0
,3.4,0.6244444444444445,,0.11724137931034483,0.8333333333333334,30,1.0
,3.5625,0.6145833333333333,,0.11491935483870967,0.9375,32,1.0
,3.878787878787879,0.6454545454545455,,0.12121212121212122,1.2121212121212122,33,1.0
,3.3333333333333335,0.7962962962962963,,0.4166666666666667,1.0,9,1.0
,3.4814814814814814,0.4209876543209876,,0.1339031339031339,0.5555555555555556,27,1.0
,4.358974358974359,0.5853479853479854,,0.11470985155195682,1.3846153846153846,39,1.0
,3.875,0.3645833333333333,,0.25833333333333336,0.8125,16,1.0
,3.4444444444444446,0.2722222222222222,,0.20261437908496732,0.4444444444444444,18,1.0
,3.4285714285714284,0.9142857142857144,,0.5714285714285714,1.1428571428571428,7,1.0
,4.111111111111111,0.6433862433862434,,0.24183006535947713,1.2777777777777777,18,1.0
,3.6,0.7733333333333333,,0.4,1.1,10,1.0
,4.761904761904762,0.6634920634920635,,0.23809523809523808,1.9523809523809523,21,1.0
,3.5555555555555554,0.3277777777777778,,0.20915032679738563,0.5,18,1.0
,3.5555555555555554,0.8333333333333333,,0.4444444444444444,1.2222222222222223,9,1.0
,3.58974358974359,0.6581196581196583,,0.09446693657219973,1.0,39,1.0
,3.3333333333333335,0.5979797979797981,,0.10416666666666667,0.7575757575757576,33,1.0
,3.3793103448275863,0.642528735632184,,0.1206896551724138,0.8275862068965517,29,1.0
,3.25,0.611111111111111,,0.14130434782608695,0.75,24,1.0
,3.44,0.6333333333333332,,0.14333333333333334,0.84,25,1.0
,3.6,0.6599999999999999,,0.12413793103448276,1.0,30,1.0
,3.9473684210526314,0.2859649122807017,,0.10668563300142248,0.6052631578947368,38,1.0
,3.9285714285714284,0.623809523809524,,0.1455026455026455,1.1428571428571428,28,1.0
,3.857142857142857,0.6380952380952379,,0.14285714285714285,1.1785714285714286,28,1.0
,4.631578947368421,0.4999999999999999,,0.1251778093883357,1.3157894736842106,38,1.0
,3.5,0.5833333333333334,,0.08974358974358974,0.85,40,1.0
,4.35,0.475,,0.11153846153846154,1.175,40,1.0
,4.476190476190476,0.5055555555555555,,0.1091753774680604,1.3333333333333333,42,1.0
,3.6,0.6683333333333333,,0.18947368421052632,1.05,20,1.0
,3.6842105263157894,0.6807017543859649,,0.2046783625730994,1.105263157894737,19,1.0
,3.5,0.65625,,0.23333333333333334,0.9375,16,1.0
,3.411764705882353,0.6705882352941177,,0.21323529411764705,0.8823529411764706,17,1.0
,4.0,0.6083333333333333,,0.21052631578947367,1.15,20,1.0
,3.5555555555555554,0.6518518518518518,,0.20915032679738563,0.9444444444444444,18,1.0
,4.181818181818182,0.4787878787878788,,0.13068181818181818,1.0303030303030303,33,1.0
,3.8260869565217392,0.6434782608695652,,0.17391304347826086,1.173913043478261,23,1.0
,3.652173913043478,0.6304347826086956,,0.16600790513833993,1.0,23,1.0
,4.228571428571429,0.5095238095238094,,0.12436974789915967,1.1428571428571428,35,1.0
,4.121212121212121,0.5484848484848484,,0.12878787878787878,1.1515151515151516,33,1.0
,3.5384615384615383,0.6393162393162394,,0.0931174089068826,0.9230769230769231,39,1.0
,3.65,0.6033333333333333,,0.09358974358974359,0.925,40,1.0
,4.7894736842105265,0.5328320802005011,,0.12944523470839261,1.4736842105263157,38,1.0
,4.7,0.5005357142857143,,0.12051282051282051,1.375,40,1.0
,3.473684210526316,0.5938596491228071,,0.09388335704125178,0.8421052631578947,38,1.0
,4.27027027027027,0.5023166023166022,,0.11861861861861862,1.162162162162162,37,1.0
,4.277777777777778,0.5283068783068781,,0.12222222222222222,1.2222222222222223,36,1.0
,3.2941176470588234,0.5735294117647058,,0.09982174688057041,0.7352941176470589,34,1.0
,3.9411764705882355,0.5343137254901961,,0.11942959001782531,0.9705882352941176,34,1.0
,4.0,0.5427083333333333,,0.12903225806451613,1.03125,32,1.0
,3.5555555555555554,0.6981481481481481,,0.20915032679738563,1.0,18,1.0
,4.0625,0.6264880952380953,,0.1310483870967742,1.21875,32,1.0
,3.9411764705882355,0.2754901960784314,,0.11942959001782531,0.5294117647058824,34,1.0
,3.8666666666666667,0.22333333333333333,,0.13333333333333333,0.4666666666666667,30,1.0
,3.6,0.9,,0.9,1.4,5,1.0
,3.911111111111111,0.2805291005291006,,0.08888888888888889,0.5333333333333333,45,1.0
,3.9047619047619047,0.238888888888889,,0.09523809523809523,0.42857142857142855,42,1.0
,3.8983050847457625,0.23455743879472704,,0.06721215663354763,0.4576271186440678,59,1.0
,4.0,0.37812500000000016,,0.12903225806451613,0.78125,32,1.0
,4.181818181818182,0.3919191919191921,,0.13068181818181818,0.9090909090909091,33,1.0
,3.5294117647058822,0.6470588235294118,,0.22058823529411764,0.9411764705882353,17,1.0
,4.256410256410256,0.47954822954822945,,0.11201079622132254,1.205128205128205,39,1.0
,4.315789473684211,0.5092731829573932,,0.1166429587482219,1.236842105263158,38,1.0
,4.0,0.47333333333333344,,0.11764705882352941,1.0,35,1.0
,3.625,0.66875,,0.24166666666666667,1.0625,16,1.0
,3.769230769230769,0.6679487179487178,,0.15076923076923077,1.0769230769230769,26,1.0
,3.7254901960784315,0.18888888888888886,,0.07450980392156863,0.39215686274509803,51,1.0
,3.769230769230769,0.20448717948717962,,0.07390648567119155,0.4423076923076923,52,1.0
,3.76,0.5853333333333333,,0.15666666666666668,1.0,25,1.0
,3.7777777777777777,0.5432098765432098,,0.1452991452991453,0.9259259259259259,27,1.0
,3.5238095238095237,0.6055555555555555,,0.0859465737514518,0.9047619047619048,42,1.0
,3.9130434782608696,0.22215320910973088,,0.08695652173913043,0.5,46,1.0
,2.5473684210526315,0.0,,0.027099664053751398,0.0,95,1.0
,3.6666666666666665,0.7777777777777777,,0.3333333333333333,1.1666666666666667,12,1.0
,4.181818181818182,0.5285714285714286,,0.19913419913419914,1.0909090909090908,22,1.0
,3.9047619047619047,0.3825396825396825,,0.09523809523809523,0.7857142857142857,42,1.0
,4.142857142857143,0.619047619047619,,0.31868131868131866,1.4285714285714286,14,1.0
,2.8222222222222224,0.10509700176366846,,0.031710362047440696,0.12222222222222222,90,1.0
,4.428571428571429,0.669047619047619,,0.34065934065934067,1.6428571428571428,14,1.0
,4.714285714285714,0.5680272108843537,,0.3626373626373626,1.5714285714285714,14,1.0
,2.9375,0.09166666666666666,,0.09475806451612903,0.15625,32,1.0
,4.181818181818182,0.6696969696969697,,0.41818181818181815,1.4545454545454546,11,1.0
,2.8461538461538463,0.0858974358974359,,0.11384615384615385,0.19230769230769232,26,1.0
,3.6363636363636362,0.7484848484848485,,0.36363636363636365,1.0909090909090908,11,1.0
,3.5714285714285716,0.8523809523809522,,0.27472527472527475,1.2142857142857142,14,1.0
,3.888888888888889,0.6722222222222222,,0.22875816993464052,1.2222222222222223,18,1.0
,4.0,0.7,,0.26666666666666666,1.3125,16,1.0
,4.0,0.7058823529411765,,0.25,1.3529411764705883,17,1.0
,3.1875,0.190625,,0.1028225806451613,0.375,32,1.0
,4.0,0.6908424908424907,,0.3333333333333333,1.3076923076923077,13,1.0
,2.0,1.0,,1.0,0.3333333333333333,3,1.0
,3.6363636363636362,0.6803030303030303,,0.17316017316017315,1.0,22,1.0
,4.5,0.6467261904761905,,0.3,1.5625,16,1.0
,4.315789473684211,0.3884711779448622,,0.1166429587482219,0.8947368421052632,38,1.0
,4.3076923076923075,0.6384615384615385,,0.358974358974359,1.3846153846153846,13,1.0
,4.0,0.7027777777777778,,0.36363636363636365,1.3333333333333333,12,1.0
,4.142857142857143,0.5833333333333334,,0.31868131868131866,1.1428571428571428,14,1.0
,3.128205128205128,0.08034188034188035,,0.08232118758434548,0.20512820512820512,39,1.0
,3.6842105263157894,0.7614035087719299,,0.2046783625730994,1.1578947368421053,19,1.0
,3.9,0.6566666666666665,,0.20526315789473684,1.15,20,1.0
,4.461538461538462,0.4482295482295483,,0.11740890688259109,1.1794871794871795,39,1.0
,4.2,0.2633333333333334,,0.1076923076923077,0.675,40,1.0
,4.102564102564102,0.2769230769230769,,0.10796221322537113,0.6410256410256411,39,1.0
,4.205128205128205,0.3367521367521367,,0.1106612685560054,0.7948717948717948,39,1.0
,2.8275862068965516,0.232183908045977,,0.10098522167487685,0.2413793103448276,29,1.0
,3.6363636363636362,0.20303030303030303,,0.17316017316017315,0.5,22,1.0
,4.0,0.738095238095238,,0.4,1.2727272727272727,11,1.0
,4.0,0.65,,0.5714285714285714,1.25,8,1.0
,3.3846153846153846,0.846153846153846,,0.28205128205128205,1.0769230769230769,13,1.0
,3.6666666666666665,0.2600529100529101,,0.21568627450980393,0.6111111111111112,18,1.0
,3.6666666666666665,0.3833333333333333,,0.3333333333333333,0.6666666666666666,12,1.0
,3.75,0.7916666666666666,,0.5357142857142857,1.25,8,1.0
,3.15,0.18,,0.08076923076923077,0.45,40,1.0
,4.166666666666667,0.6761904761904763,,0.3787878787878788,1.3333333333333333,12,1.0
,4.363636363636363,0.5476190476190476,,0.2077922077922078,1.2727272727272727,22,1.0
,3.8181818181818183,0.1606060606060606,,0.18181818181818182,0.45454545454545453,22,1.0
,3.5555555555555554,0.6981481481481481,,0.20915032679738563,1.0,18,1.0
,3.6666666666666665,0.7083333333333334,,0.3333333333333333,1.0833333333333333,12,1.0
,4.235294117647059,0.6703081232492997,,0.2647058823529412,1.4705882352941178,17,1.0
,3.7142857142857144,0.7000000000000001,,0.2857142857142857,1.0714285714285714,14,1.0
,3.272727272727273,0.6136363636363634,,0.15584415584415584,0.7727272727272727,22,1.0
,4.372093023255814,0.5251384274640089,,0.10409745293466224,1.255813953488372,43,1.0
,4.0,0.303968253968254,,0.0975609756097561,0.6428571428571429,42,1.0
,4.2727272727272725,0.3045454545454545,,0.09936575052854123,0.5909090909090909,44,1.0
,3.4166666666666665,0.5708333333333333,,0.14855072463768115,0.75,24,1.0
,4.125,0.3183531746031746,,0.08776595744680851,0.7291666666666666,48,1.0
,3.68,0.5453333333333332,,0.15333333333333332,0.88,25,1.0
,4.173913043478261,0.308695652173913,,0.0927536231884058,0.6304347826086957,46,1.0
,4.083333333333333,0.3020833333333333,,0.08687943262411348,0.6458333333333334,48,1.0
,3.44,0.612,,0.14333333333333334,0.84,25,1.0
,4.0,0.3659722222222223,,0.0851063829787234,0.6666666666666666,48,1.0
,4.363636363636363,0.26163419913419905,,0.1014799154334038,0.6363636363636364,44,1.0
,4.190476190476191,0.3126984126984127,,0.10220673635307782,0.5952380952380952,42,1.0
,2.95,0.19654761904761903,,0.07564102564102564,0.2,40,1.0
,3.1578947368421053,0.181453634085213,,0.08534850640113797,0.21052631578947367,38,1.0
,4.05,0.33142857142857146,,0.10384615384615385,0.675,40,1.0
,4.195121951219512,0.35284552845528466,,0.1048780487804878,0.7804878048780488,41,1.0
,4.476190476190476,0.34523809523809523,,0.1091753774680604,0.7857142857142857,42,1.0
,4.55,0.29666666666666675,,0.11666666666666667,0.75,40,1.0
,4.318181818181818,0.2924242424242425,,0.10042283298097252,0.6818181818181818,44,1.0
,3.3333333333333335,0.36944444444444446,,0.14492753623188406,0.5,24,1.0
,4.2727272727272725,0.2909090909090908,,0.09936575052854123,0.6590909090909091,44,1.0
,3.9,0.5266666666666666,,0.20526315789473684,1.0,20,1.0
,4.523809523809524,0.35453514739229025,,0.11033681765389082,0.9285714285714286,42,1.0
,3.6296296296296298,0.6432098765432097,,0.1396011396011396,1.037037037037037,27,1.0
,4.0,0.3673611111111111,,0.0851063829787234,0.625,48,1.0
,4.258064516129032,0.5150537634408602,,0.14193548387096774,1.1935483870967742,31,1.0
,4.0,0.5211111111111111,,0.13793103448275862,1.1,30,1.0
,4.3478260869565215,0.24130434782608698,,0.0966183574879227,0.6086956521739131,46,1.0
,3.9148936170212765,0.30506585612968595,,0.0851063829787234,0.6170212765957447,47,1.0
,3.44,0.21157142857142858,,0.07020408163265306,0.34,50,1.0
,3.85,0.2641666666666667,,0.09871794871794871,0.7,40,1.0
,2.8,0.18666666666666668,,0.05185185185185185,0.16363636363636364,55,1.0
,3.4838709677419355,0.16236559139784942,,0.05711263881544157,0.2903225806451613,62,1.0
,4.235294117647059,0.5725490196078431,,0.12834224598930483,1.2352941176470589,34,1.0
,3.6551724137931036,0.7275862068965517,,0.13054187192118227,1.103448275862069,29,1.0
,3.6,0.6693333333333332,,0.15,1.0,25,1.0
,3.5714285714285716,0.2773809523809524,,0.06493506493506493,0.5535714285714286,56,1.0
,3.6842105263157894,0.3146198830409356,,0.06578947368421052,0.6491228070175439,57,1.0
,4.518518518518518,0.34938271604938265,,0.1737891737891738,0.8888888888888888,27,1.0
,3.909090909090909,0.5287878787878788,,0.18614718614718614,0.9090909090909091,22,1.0
,3.5833333333333335,0.6763888888888888,,0.15579710144927536,1.0,24,1.0
,4.3478260869565215,0.5904761904761905,,0.1976284584980237,1.3478260869565217,23,1.0
,3.543859649122807,0.2830409356725146,,0.06328320802005012,0.543859649122807,57,1.0
,4.166666666666667,0.6527777777777778,,0.18115942028985507,1.3333333333333333,24,1.0
,4.166666666666667,0.5611111111111112,,0.18115942028985507,1.1666666666666667,24,1.0
,4.086956521739131,0.6217391304347827,,0.1857707509881423,1.2173913043478262,23,1.0
,4.4,0.3973333333333333,,0.18333333333333332,0.96,25,1.0
,4.434782608695652,0.422360248447205,,0.2015810276679842,1.3043478260869565,23,1.0
,4.333333333333333,0.28700396825396834,,0.09219858156028368,0.6875,48,1.0
,3.4814814814814814,0.6629629629629629,,0.1339031339031339,0.9259259259259259,27,1.0
,4.533333333333333,0.47111111111111115,,0.3238095238095238,1.2,15,1.0
,4.409090909090909,0.38300865800865797,,0.10253699788583509,0.9772727272727273,44,1.0
,4.413793103448276,0.5717569786535303,,0.15763546798029557,1.3448275862068966,29,1.0
,3.9047619047619047,0.6333333333333332,,0.19523809523809524,1.1904761904761905,21,1.0
,3.7058823529411766,0.2823529411764706,,0.11229946524064172,0.5882352941176471,34,1.0
,3.8,0.2144444444444445,,0.1310344827586207,0.43333333333333335,30,1.0
,3.95,0.5225000000000001,,0.10128205128205128,0.925,40,1.0
,3.888888888888889,0.317989417989418,,0.07337526205450734,0.6296296296296297,54,1.0
,3.888888888888889,0.5648148148148149,,0.22875816993464052,1.0555555555555556,18,1.0
,4.111111111111111,0.41402116402116396,,0.11746031746031746,0.8611111111111112,36,1.0
,4.378378378378378,0.35250965250965255,,0.12162162162162163,0.8648648648648649,37,1.0
,4.470588235294118,0.3677871148459385,,0.1354723707664884,0.9705882352941176,34,1.0
,4.3478260869565215,0.5616977225672878,,0.1976284584980237,1.2608695652173914,23,1.0
,4.25,0.5416666666666667,,0.13709677419354838,1.15625,32,1.0
,4.606060606060606,0.4757575757575758,,0.14393939393939395,1.2424242424242424,33,1.0
,4.482758620689655,0.5057471264367817,,0.16009852216748768,1.2413793103448276,29,1.0
,3.641025641025641,0.39096459096459096,,0.09581646423751687,0.5897435897435898,39,1.0
,4.117647058823529,0.29705882352941176,,0.12477718360071301,0.6764705882352942,34,1.0
,3.9444444444444446,0.41944444444444445,,0.1126984126984127,0.9444444444444444,36,1.0
,3.3333333333333335,0.5031746031746032,,0.16666666666666666,0.7619047619047619,21,1.0
,3.6666666666666665,0.8666666666666666,,0.7333333333333333,1.3333333333333333,6,1.0
,4.545454545454546,0.4424242424242424,,0.21645021645021645,1.1363636363636365,22,1.0
,4.444444444444445,0.4113756613756614,,0.26143790849673204,1.1666666666666667,18,1.0
,4.555555555555555,0.39841269841269844,,0.2679738562091503,1.2222222222222223,18,1.0
,3.764705882352941,0.5637254901960783,,0.1140819964349376,0.9411764705882353,34,1.0
,3.8125,0.6052083333333333,,0.12298387096774194,1.03125,32,1.0
,3.757575757575758,0.5969696969696969,,0.11742424242424243,1.0,33,1.0
,4.428571428571429,0.5630952380952382,,0.164021164021164,1.25,28,1.0
,4.4,0.5700000000000001,,0.11282051282051282,1.35,40,1.0
,3.619047619047619,0.6087301587301587,,0.08826945412311266,0.9523809523809523,42,1.0
,2.9743589743589745,0.16923076923076924,,0.07827260458839407,0.1794871794871795,39,1.0
,3.4285714285714284,0.12976190476190474,,0.12698412698412698,0.21428571428571427,28,1.0
,3.586206896551724,0.18850574712643678,,0.12807881773399016,0.3448275862068966,29,1.0
,4.466666666666667,0.37190476190476196,,0.15402298850574714,0.9333333333333333,30,1.0
,3.7142857142857144,0.7738095238095238,,0.2857142857142857,1.2142857142857142,14,1.0
,3.75,0.63125,,0.12096774193548387,1.03125,32,1.0
,3.7714285714285714,0.33333333333333337,,0.11092436974789915,0.6285714285714286,35,1.0
,3.3333333333333335,0.11984126984126985,,0.14492753623188406,0.20833333333333334,24,1.0
,3.5294117647058822,0.6607843137254902,,0.22058823529411764,0.9411764705882353,17,1.0
,3.6666666666666665,0.7203703703703703,,0.21568627450980393,1.1111111111111112,18,1.0
,3.625,0.6979166666666666,,0.24166666666666667,1.0625,16,1.0
,3.789473684210526,0.7017543859649124,,0.21052631578947367,1.2105263157894737,19,1.0
,3.6842105263157894,0.6964912280701754,,0.2046783625730994,1.105263157894737,19,1.0
,4.0,0.7149659863945578,,0.2,1.3333333333333333,21,1.0
,4.521739130434782,0.6354037267080747,,0.20553359683794467,1.5217391304347827,23,1.0
,4.08,0.5906666666666668,,0.17,1.16,25,1.0
,4.444444444444445,0.5777777777777778,,0.17094017094017094,1.4444444444444444,27,1.0
,4.0,0.5902777777777777,,0.17391304347826086,1.125,24,1.0
,4.083333333333333,0.5847222222222223,,0.17753623188405798,1.1666666666666667,24,1.0
,3.8125,0.6077380952380954,,0.12298387096774194,1.0625,32,1.0
,3.806451612903226,0.6649769585253457,,0.12688172043010754,1.1290322580645162,31,1.0
,4.303030303030303,0.5310245310245313,,0.13446969696969696,1.2121212121212122,33,1.0
,4.294117647058823,0.53109243697479,,0.13012477718360071,1.2058823529411764,34,1.0
,3.75,0.6604166666666665,,0.12096774193548387,1.0625,32,1.0
,4.375,0.5895833333333333,,0.14112903225806453,1.375,32,1.0
,3.5454545454545454,0.25833333333333336,,0.0824524312896406,0.4318181818181818,44,1.0
,4.2,0.6114285714285714,,0.1076923076923077,1.425,40,1.0
,3.65,0.41583333333333333,,0.09358974358974359,0.725,40,1.0
,3.210526315789474,0.4342105263157895,,0.08677098150782361,0.5,38,1.0
,3.7333333333333334,0.2538095238095238,,0.12873563218390804,0.5666666666666667,30,1.0
,3.6842105263157894,0.41403508771929826,,0.09957325746799431,0.7105263157894737,38,1.0
,3.8636363636363638,0.3492424242424242,,0.08985200845665962,0.5909090909090909,44,1.0
,3.566666666666667,0.17611111111111116,,0.060451977401129946,0.3333333333333333,60,1.0
,3.642857142857143,0.6238095238095236,,0.1349206349206349,1.0,28,1.0
,4.0,0.7571428571428572,,0.26666666666666666,1.4375,16,1.0
,3.44,0.15,,0.07020408163265306,0.26,50,1.0
,3.3461538461538463,0.12051282051282051,,0.06561085972850679,0.25,52,1.0
,3.25,0.1722222222222222,,0.06914893617021277,0.2708333333333333,48,1.0
,3.36,0.196,,0.06857142857142857,0.32,50,1.0
,3.9047619047619047,0.6428571428571428,,0.09523809523809523,1.1428571428571428,42,1.0
,3.86046511627907,0.683610188261351,,0.09191583610188261,1.2093023255813953,43,1.0
,3.8536585365853657,0.67061556329849,,0.09634146341463415,1.170731707317073,41,1.0
,4.102564102564102,0.47008547008547014,,0.10796221322537113,0.9743589743589743,39,1.0
,3.8947368421052633,0.635964912280702,,0.10526315789473684,1.1578947368421053,38,1.0
,3.3548387096774195,0.17096774193548386,,0.05499735589635114,0.3387096774193548,62,1.0
,3.3333333333333335,0.19555555555555557,,0.05649717514124294,0.36666666666666664,60,1.0
,2.2708333333333335,0.04861111111111111,,0.023903508771929826,0.041666666666666664,96,1.0
,3.6666666666666665,0.1395061728395062,,0.06918238993710692,0.25925925925925924,54,1.0
,2.2601626016260163,0.005962059620596206,,0.018525922964147675,0.016260162601626018,123,1.0
,2.256,0.005866666666666667,,0.018193548387096775,0.016,125,1.0
,2.4628099173553717,0.05120031483667847,,0.020523415977961434,0.0743801652892562,121,1.0
,4.25,0.5361111111111111,,0.18478260869565216,1.1666666666666667,24,1.0
,3.6097560975609757,0.5813008130081301,,0.09024390243902439,0.9024390243902439,41,1.0
,3.795918367346939,0.13780369290573374,,0.07908163265306123,0.3469387755102041,49,1.0
,4.045454545454546,0.3230519480519481,,0.09408033826638477,0.7045454545454546,44,1.0
,4.0,0.3416666666666667,,0.0975609756097561,0.7142857142857143,42,1.0
,4.048780487804878,0.32276422764227647,,0.10121951219512196,0.7073170731707317,41,1.0
,3.9047619047619047,0.31490929705215415,,0.09523809523809523,0.6190476190476191,42,1.0
,4.043478260869565,0.3324016563146998,,0.08985507246376812,0.6956521739130435,46,1.0
,3.5636363636363635,0.27272727272727276,,0.06599326599326599,0.4909090909090909,55,1.0
,3.68,0.19733333333333333,,0.07510204081632653,0.42,50,1.0
,3.9166666666666665,0.33303571428571416,,0.08333333333333333,0.625,48,1.0
,3.8823529411764706,0.21844070961718023,,0.07764705882352942,0.4117647058823529,51,1.0
,4.166666666666667,0.3013888888888889,,0.18115942028985507,0.625,24,1.0
,3.4901960784313726,0.48870214752567703,,0.06980392156862746,0.5490196078431373,51,1.0
,3.6923076923076925,0.2707417582417582,,0.07239819004524888,0.36538461538461536,52,1.0
,3.4545454545454546,0.32575757575757575,,0.1645021645021645,0.45454545454545453,22,1.0
,4.181818181818182,0.3446969696969698,,0.09725158562367865,0.8409090909090909,44,1.0
,4.090909090909091,0.34610389610389625,,0.09513742071881606,0.7954545454545454,44,1.0
,4.129032258064516,0.4913978494623656,,0.13763440860215054,1.032258064516129,31,1.0
,3.925925925925926,0.5358024691358025,,0.150997150997151,1.037037037037037,27,1.0
,3.6,0.6266666666666667,,0.15,1.0,25,1.0
,2.789473684210526,0.15263157894736842,,0.07539118065433854,0.23684210526315788,38,1.0
,4.0,0.6793650793650794,,0.2,1.1904761904761905,21,1.0
,3.9310344827586206,0.5816091954022988,,0.14039408866995073,1.0,29,1.0
,3.7,0.7066666666666667,,0.19473684210526315,1.1,20,1.0
,3.5238095238095237,0.6968253968253967,,0.1761904761904762,1.0,21,1.0
,3.92,0.2411428571428572,,0.08,0.48,50,1.0
,4.173913043478261,0.32929606625258806,,0.0927536231884058,0.782608695652174,46,1.0
,3.836734693877551,0.2959183673469388,,0.07993197278911565,0.5510204081632653,49,1.0
,3.6296296296296298,0.6580246913580247,,0.1396011396011396,1.037037037037037,27,1.0
,3.6666666666666665,0.7277777777777779,,0.3333333333333333,1.1666666666666667,12,1.0
,3.7142857142857144,0.3493197278911565,,0.2857142857142857,0.8571428571428571,14,1.0
,4.173913043478261,0.6397515527950309,,0.18972332015810275,1.3478260869565217,23,1.0
,4.25,0.651190476190476,,0.18478260869565216,1.4583333333333333,24,1.0
,3.696969696969697,0.6535353535353535,,0.11553030303030302,1.0303030303030303,33,1.0
,3.7777777777777777,0.6469135802469137,,0.1452991452991453,1.1111111111111112,27,1.0
,4.08,0.612,,0.17,1.12,25,1.0
,3.7142857142857144,0.5416666666666666,,0.13756613756613756,0.8928571428571429,28,1.0
,3.857142857142857,0.6178571428571429,,0.14285714285714285,1.1428571428571428,28,1.0
,3.6666666666666665,0.7472222222222222,,0.3333333333333333,1.1666666666666667,12,1.0
,3.769230769230769,0.5910256410256409,,0.15076923076923077,1.0,26,1.0
,3.5,0.4809523809523811,,0.12962962962962962,0.7857142857142857,28,1.0
,3.857142857142857,0.6535714285714286,,0.14285714285714285,1.1785714285714286,28,1.0
,3.769230769230769,0.5679487179487178,,0.15076923076923077,0.9615384615384616,26,1.0
,3.75,0.6263888888888888,,0.16304347826086957,1.0833333333333333,24,1.0
,3.391304347826087,0.6521739130434782,,0.1541501976284585,0.8695652173913043,23,1.0
,4.296296296296297,0.6185185185185185,,0.16524216524216523,1.3703703703703705,27,1.0
,3.4358974358974357,0.5598290598290598,,0.09041835357624832,0.7948717948717948,39,1.0
,4.142857142857143,0.373015873015873,,0.10104529616724739,0.7619047619047619,42,1.0
